_id,idpalabra,letra,palabra,descripcion
4010,4010,H,hallar,teyoitta
4011,4011,H,hamaca,ijama
4012,4012,H,hambre,apitstli
4013,4013,H,hambriento,apistli
4014,4014,H,hambriento de dios,apitsteotl
4015,4015,H,hambruna,apitsmikistli
4016,4016,H,haragan,atleyeni
4017,4017,H,harina,yoltextli
4018,4018,H,harina de cacao,kakauapinoli
4019,4019,H,hasta,este
4020,4020,H,hasta luego ,kualojtli
4021,4021,H,hazaña,kuauyotl
4022,4022,H,hazmin,lakapixochitl
4023,4023,H,hebilla,teskakuitlapili
4024,4024,H,hebra,seikpatl
4025,4025,H,hebreo,yudiotlakatl
4026,4026,H,hecer reir,uetskitia
4027,4027,H,hechizar ,tlachiuia
4028,4028,H,heder,potoni
4029,4029,H,heladera,sepayaloni
4030,4030,H,helado,semikki
4031,4031,H,helar,seuetsi
4032,4032,H,helarse ,sekualoa
4033,4033,H,helicoptero,pipiyolkali
4034,4034,H,hemiplejia,kokototsautli
4035,4035,H,hemorragia nasal,yakaiskisatl
4036,4036,H,hemorroides,xochisiuistli
4037,4037,H,"hender, quebrar",xamania
4038,4038,H,henequen,nakuametl
4039,4039,H,heno,pachtli
4040,4040,H,heno,sakayemani
4041,4041,H,herbal,xixiutlan
4042,4042,H,herbolaria,paiximatki
4043,4043,H,herbolario,paiximatkiyotl
4044,4044,H,heredero,tlasempaktiani
4045,4045,H,hereje,teotlatolkuepa
4046,4046,H,herejia,teotlatolkuepalistli
4047,4047,H,herencia,tetlakauilili
4048,4048,H,herida,tlauitektli
4049,4049,H,herido,palaxtli
4050,4050,H,herir,tlauiteki
4051,4051,H,herirse,tlauitekilia
4052,4052,H,hermana mayor,ueltiutli
4053,4053,H,hermanastro,itacpaicnin
4054,4054,H,hermanito,imamil
4055,4055,H,hermano,iknitl
4056,4056,H,hermano mayor,icoco
4057,4057,H,hermano mayor ,tiachkautli
4058,4058,H,hermano menor,itzoyo
4059,4059,H,hermoso,ketsali
4060,4060,H,hermosura,ketsalxilistli
4061,4061,H,hernia,xoxali
4062,4062,H,herrado,tepatilili
4063,4063,H,herradura,kauayokaktli
4064,4064,H,herramienta,tepostlatkitl
4065,4065,H,herrante,tepatiliani
4066,4066,H,herrar,patilia
4067,4067,H,herreria,tepospitsauayan
4068,4068,H,herrero,teposchiuki
4069,4069,H,hervido,ixkali
4070,4070,H,hervir,camana
4071,4071,H,hicaco,epo
4072,4072,H,hicico,tenchimali
4073,4073,H,hidalgo,kalpanpili
4074,4074,H,hidalguia,kalpanpilotl
4075,4075,H,hidrocálido,aguaskaltekatl
4076,4076,H,hidropesia,atemalistli
4077,4077,H,hidrosfera,atlalistli
4078,4078,H,hielo,setl
4079,4079,H,hierba,cochqui
4080,4080,H,hierba de san nicolas,yoloxiltik
4081,4081,H,hierro derretido,atepostli
4082,4082,H,higado,eli
4083,4083,H,hija,isihuapiltzin
4084,4084,H,hijastro,itacpapiltzin
4085,4085,H,hijito,cone 
4086,4086,H,hijo,itagapiltzin
4087,4087,H,hijos,kokone
4088,4088,H,hilo,ikpatl
4089,4089,H,himen,xiunenetl
4090,4090,H,hinchado,xixikipiltik
4091,4091,H,hipocresia,neyektokilistli
4092,4092,H,hipocrita,neyektokani
4093,4093,H,hispanidad,kaxtiltlajtolkuepalistli
4094,4094,H,hispano,kaxtiltlajtoli
4095,4095,H,historia,nemiliskayotl
4096,4096,H,historia de mexico,mexikatlajtolotl
4097,4097,H,historial,tlakuiloli
4098,4098,H,hocico,kopili
4099,4099,H,hoja,cuaxihui
4100,4100,H,hoja de arbol,kuautlapali
4101,4101,H,hoja de maiz,elosauatl
4102,4102,H,hoja de papel ,amatlapali
4103,4103,H,hoja santa,tlamapakilitl
4104,4104,H,hojas,iyishuaya
4105,4105,H,hola,niltse
4106,4106,H,holgazan,tlatsiuki
4107,4107,H,hollin,kuichtli
4108,4108,H,hombre,okichtin
4109,4109,H,hombre casado,siuauak
4110,4110,H,hombre de casa,notlakamatini
4111,4111,H,hombre de paz,yokoxkatlakatl
4112,4112,H,hombre pez,tlakamichin
4113,4113,H,hombro,akoli
4114,4114,H,homicida,temiktiani
4115,4115,H,homicidio,tekmiktiani
4116,4116,H,homosexual,tekuiloni
4117,4117,H,homosexualidad,uilonyotl
4118,4118,H,honda,temalatl
4119,4119,H,hondo,huejcatan
4120,4120,H,honduras,solan
4121,4121,H,hondureño,solatl
4122,4122,H,honestidad,mimatilistli
4123,4123,H,hongo,cuananaca
4124,4124,H,hongo alucinogeno,apipiltsin
4125,4125,H,hongo venenoso,miknanakatl
4126,4126,H,hongos champiñon,nanakatl
4127,4127,H,honor,maluilokayotl
4128,4128,H,honrado,temauitsotili
4129,4129,H,honrar,mauitsotia
4130,4130,H,hora,iman
4131,4131,H,horizonte,auemanilistli
4132,4132,H,hormiga,askatl
4133,4133,H,hormiga reina,tlaletsatl
4134,4134,H,hormiguear,kuekueyoka
4135,4135,H,hormiguero,askapotsali
4136,4136,H,horno de pna,tlekalpantli
4137,4137,H,hortaliza,kilitlan
4138,4138,H,hospedado,tekochitilili
4139,4139,H,hospedaje,tekochitilistli
4140,4140,H,hospedar,kochitilia
4141,4141,H,hospital,kokoxkali
4142,4142,H,hostia,ostiatl
4143,4143,H,hostia,teotlaxakali
4144,4144,H,hotel,axiuayan
4145,4145,H,hotelero,axiuayani
4146,4146,H,hoy,axkan
4147,4147,H,hoy por la mañana ,axkankualka
4148,4148,H,hoyo de animal,potsali
4149,4149,H,hoyo de topo,tosanpotsali
4150,4150,H,hoyos de cenotes,xikalantli
4151,4151,H,huajuapan,uaxapan
4152,4152,H,huamantla,kuauamatlan
4153,4153,H,huapango,kuaupanko
4154,4154,H,huarache,gacti
4155,4155,H,huasteco,kuextekatl
4156,4156,H,huastecos,kuextekaj
4157,4157,H,huatulco,kuautolko
4158,4158,H,huatusco,kuautochko
4159,4159,H,huauchinango,kuauchiknauko
4160,4160,H,hueco,kakauatik
4161,4161,H,huehuecoyotl,ueuekoyotl
4162,4162,H,huehuetenango,ueuetenanko
4163,4163,H,huehuetoca estado de mexico,ueuetokak
4164,4164,H,huehuetotetl,ueuetotetl
4165,4165,H,huejotitan chihuahua,uexotitlan
4166,4166,H,huejotzinca puebla,uexotsinkatl
4167,4167,H,huejotzingo  puebla,uexotsinko
4168,4168,H,huejutla,uexotlan
4169,4169,H,huerfano,iknopili
4170,4170,H,huerta de flores,xochitlali
4171,4171,H,huerto,kilimilpan
4172,4172,H,huerto,xokuautlan
4173,4173,H,huesero,omiketsani
4174,4174,H,hueso,iyomiyo
4175,4175,H,hueso de fraile,yoyotl
4176,4176,H,hueso de hombre,iyajcolomiyo
4177,4177,H,hueso de pescado,michomitl
4178,4178,H,hueso musical,omikauistli
4179,4179,H,huesped,tetlankochiki
4180,4180,H,huevo,atetl
4181,4181,H,huevo de codorniz,soltetl
4182,4182,H,huevo de gallina,totoltetl
4183,4183,H,huevo de pato,kanautetl
4184,4184,H,huevo de pescado,michtetl
4185,4185,H,huevo de ranacuajo,atempolokotli
4186,4186,H,hueypachtli,ueypachtli
4187,4187,H,hueypoxtla,ueypochtlan
4188,4188,H,hueytecuilhuitl ,ueytekuiluitl
4189,4189,H,hueytozoztli,ueytosostli
4190,4190,H,huichapan,ueychiapan
4191,4191,H,huichol,uichotl
4192,4192,H,huir,cholohua
4193,4193,H,huitzila,uitsilak
4194,4194,H,huitzilihuitl,uitsiliuitl
4195,4195,H,huitzilopochtli,uitsilopochtli
4196,4196,H,huixquilucan,uitskilokan
4197,4197,H,huizache,uitsachin
4198,4198,H,humanidad,tlakayotl
4199,4199,H,humanos,tlakaj
4200,4200,H,humeante,pokyo
4201,4201,H,humedo,tlaxolonkatl
4202,4202,H,humildad,neknomatlikayotl
4203,4203,H,humillacion,netlalchitlasalistli
4204,4204,H,humillante,netlalchitlasoni
4205,4205,H,humillar,tlalchitlasa
4206,4206,H,humillarse,pechtika
4207,4207,H,humo,ipocyo
4208,4208,H,hundido,polanki
4209,4209,H,hundimiento,aktitlasatilistli
4210,4210,H,hundir,capolactia
4211,4211,H,hungaro,ungariatl
4212,4212,H,hungria,ungaria
4213,4213,H,huracan,ejekanamiktilistli
4214,4214,H,huron,itskuintochtli
4215,4215,H,hurtado,nichtekili
4216,4216,H,hurtar,nichteki
4217,4217,I,iceberg,asesekpan
4218,4218,I,icorporacion,nepoualistli
4219,4219,I,idealismo,yeyekoliskayotl
4220,4220,I,idear,yeyeko
4221,4221,I,ideas,yeyekolistli
4222,4222,I,identificacion,tlakamatlakuilotontli
4223,4223,I,idiferencia,kuitlatskopokyotl
4224,4224,I,idioma español,kaxtiltlakatl
4225,4225,I,idioma esperanto,semtlatikpatlajtoli
4226,4226,I,idioma gitano,andaloxitlajtoli
4227,4227,I,idiota,xoxotl
4228,4228,I,idolo,teotontli
4229,4229,I,iglesia del barrio,teokalpoli
4230,4230,I,ignorancia ,akuayolo
4231,4231,I,ignorante,akuayolo
4232,4232,I,iguala,youalan
4233,4233,I,igualdad,neneukayotl
4234,4234,I,iguana,kuaukuetspalin
4235,4235,I,iguana del mar,topili
4236,4236,I,ilícito,achiualoni
4237,4237,I,iluminacion,tlauilistli
4238,4238,I,iluminado,tlautli
4239,4239,I,iluminar,tlauia
4240,4240,I,imagen,ixiptli
4241,4241,I,imaginacion ,ixiptlayotl
4242,4242,I,impaciencia,kokolotl
4243,4243,I,impacientar,kokoloa
4244,4244,I,impaciente,kokoli
4245,4245,I,impedido,tlakaualtili
4246,4246,I,impedimento,tlakauatilistli
4247,4247,I,impedir,tlakaualtia
4248,4248,I,impedir la ida,tsikoa
4249,4249,I,imperio,ueytlajtokayotl
4250,4250,I,imperio azteca,astekatlajtokayotl
4251,4251,I,imposible,amoueli
4252,4252,I,impotencia,tepolmiauilistli
4253,4253,I,impotente,tepolmiautili
4254,4254,I,imprenta,tlateposkuiloli
4255,4255,I,impresión,tepostlakuilolistli
4256,4256,I,impresora,tepostlakuilo
4257,4257,I,imprimir,tepostlakuiloa
4258,4258,I,imprudente,amonauatilmak
4259,4259,I,impudico,amoketsak
4260,4260,I,incapacidad,matsikuayotl
4261,4261,I,incapacitado,cocoxtito
4262,4262,I,incar,aktika
4263,4263,I,inciesto,kopali
4264,4264,I,inclinado,malinali
4265,4265,I,inclinarse,pachoa
4266,4266,I,incoloro,amotlapaltik
4267,4267,I,inconforme,amoninokaki
4268,4268,I,inconstancia,yolokuekuepkayotl
4269,4269,I,inconveniente,aontenekini
4270,4270,I,incorparado,teuantlapoutli
4271,4271,I,incorporar,poua
4272,4272,I,incorregible,atlakaki
4273,4273,I,indecision,kototsyotl: 
4274,4274,I,indice,amoxtlajtoltsintli
4275,4275,I,indigencia,iknotlakayotl
4276,4276,I,indigestion,xokoyalistli
4277,4277,I,indigestivo,xokotak
4278,4278,I,indiscreto,atleuelitik
4279,4279,I,infamacion,posauatl
4280,4280,I,infante,pilatl
4281,4281,I,infantilismo,kokoneyotl
4282,4282,I,infeccion,ixcoyalis
4283,4283,I,infectar,maua
4284,4284,I,infernal,miktlayotl
4285,4285,I,infidelidad,netlakanekolistli
4286,4286,I,infiel,netlakanekoni
4287,4287,I,infierno,ichantletl
4288,4288,I,infinito,amotlamini
4289,4289,I,inflacion,tlatsontilistli
4290,4290,I,inflado,achipotsauak
4291,4291,I,inflamado,posautik
4292,4292,I,inflamar,posaua
4293,4293,I,informacion,tlanonotsalistli
4294,4294,I,informador,tlanonotsaliani
4295,4295,I,inframundo,miktlan
4296,4296,I,ingenieria,kuayolomachtilistli
4297,4297,I,ingeniero,kuayolomachtiani
4298,4298,I,ingenio ,tlachialistli
4299,4299,I,ingenioso,tlachialiani
4300,4300,I,ingerto,kuausaloli
4301,4301,I,ingle,kixili
4302,4302,I,ingrediente,teixnakimikili
4303,4303,I,ingreso,kalakilistli
4304,4304,I,inhalar,huejmijneltia
4305,4305,I,iniciacion,apismiki
4306,4306,I,inicialmente,akattopa
4307,4307,I,initulidad,nenyotl
4308,4308,I,inmaduro,selik
4309,4309,I,inmoralidad,amikilistli
4310,4310,I,inmortal,aikmikini
4311,4311,I,inmueble,tlatkitl
4312,4312,I,inmundicia,sotl
4313,4313,I,innumerable,sentson
4314,4314,I,inocencia,akentenchiuayotl
4315,4315,I,inocente,akentenchiuani
4316,4316,I,inodoro,kuitlakali
4317,4317,I,inquieto,aneki
4318,4318,I,inquilino,amomotokilismak
4319,4319,I,insecto,yolkatsin
4320,4320,I,inservible,atleinakkak
4321,4321,I,insignia,tlauistli
4322,4322,I,insipido,cuati
4323,4323,I,insolacion,tonatiulistli
4324,4324,I,insomnio,ajkochilistli
4325,4325,I,inspiración,teyoliteotilistli
4326,4326,I,inspiración ,teyolotilistli
4327,4327,I,inspirado,teyolotili
4328,4328,I,inspirar,yoliteotia
4329,4329,I,inspirar en dios,yoloteotia
4330,4330,I,insportable,aokueli
4331,4331,I,instancia,tetototsalistli
4332,4332,I,instinto,yukiyelistli
4333,4333,I,instrumento ,tlachiualoni
4334,4334,I,inteligente,cuayamani
4335,4335,I,intencion,yukateyolisyotl
4336,4336,I,intencional,yukateyoloni
4337,4337,I,intensivo,icanacuitaxcol
4338,4338,I,intentar,yukateyolia
4339,4339,I,intento,yukateyolistli
4340,4340,I,intepretacion,kuapatlajtolistli
4341,4341,I,interesante,iuani
4342,4342,I,interior,itik
4343,4343,I,internet,semtlaltikpamatlatl
4344,4344,I,interpretado,kuepatlajtoli
4345,4345,I,interprete,kuepatlajto
4346,4346,I,intestino,kuitlaxkoli
4347,4347,I,intestino grueso,italacuitaxcol
4348,4348,I,introduccion,tlatsintilistli
4349,4349,I,introducido,tlatsintili
4350,4350,I,introducir,tsintia
4351,4351,I,inventado,tlayokoxtli
4352,4352,I,inventar,yokoya
4353,4353,I,inventario,tlasentlaliamatl
4354,4354,I,invento,tlayekolistli
4355,4355,I,invernal,tlaseseyotl
4356,4356,I,invertir,piki
4357,4357,I,invierno,tlaseseyan
4358,4358,I,invitado,tlakuanotstli
4359,4359,I,invitar,yoleua
4360,4360,I,ir,kauantimani
4361,4361,I,ir a alguna parte,yaua
4362,4362,I,ir a otro lado del agua,apana
4363,4363,I,ir a saludar,tlapalotiua
4364,4364,I,ir aleteando,huilhuilchijtia
4365,4365,I,ir de pie,xopaniua
4366,4366,I,ir despacio,popeyoka
4367,4367,I,ira,cuejcuesohuilis
4368,4368,I,iracundo,yolokokolkuik
4369,4369,I,iris,iyixtaxcalyo
4370,4370,I,irresistible,amoixnauamikilistli
4371,4371,I,irse,eua
4372,4372,I,isal,anepantlalpan
4373,4373,I,isla,ayoualtlali
4374,4374,I,isla baleares,tlaluake baleariaj
4375,4375,I,isla canarias,tlaluake kanariaj
4376,4376,I,isla marshall,marxalia
4377,4377,I,isla salomon,salomonia
4378,4378,I,islamico,majomatlakatl
4379,4379,I,izquierda,opochtli
4380,4380,J,jabali,kuapitsotl
4381,4381,J,jabalina,neminalistli
4382,4382,J,jabon,amoli
4383,4383,J,jabonera,amolkaxitl
4384,4384,J,jacala,xakalan
4385,4385,J,jade,xoukitekpatl
4386,4386,J,jadear,ijisica
4387,4387,J,jaguar,oselotl
4388,4388,J,jaguëy ,xaluey
4389,4389,J,"jalado, cogido",tilantok
4390,4390,J,jalapa,tolompatl
4391,4391,J,jalar,tilana
4392,4392,J,jalatlico,xalatlajko
4393,4393,J,jaliciense,xalixkotl
4394,4394,J,jalisco,xalixko
4395,4395,J,jalostotitlan,xalostotitlan
4396,4396,J,jaloxtoc,xalostok
4397,4397,J,jalpan,xalpan
4398,4398,J,jaltenco,xaltenko
4399,4399,J,jaltocan,xaltokan
4400,4400,J,jaltomate,xaltomak
4401,4401,J,jamaica,xamaika
4402,4402,J,jamaiquino,xamaikatl
4403,4403,J,jamon,nakatlaoyotl
4404,4404,J,japon,xaponia
4405,4405,J,japones,xapotl
4406,4406,J,japonesa,xapotekatl
4407,4407,J,jarabe,nekupatli
4408,4408,J,jarabe ,tlachiualnekupatli
4409,4409,J,jardin,xochitla
4410,4410,J,jardin  botanico,xochitlayokan
4411,4411,J,jardin de  casa,xochikali
4412,4412,J,jardin de niños,kokonechantli
4413,4413,J,jardin de niños,kokonexochitlan
4414,4414,J,jardinero,xochipixki
4415,4415,J,jarra,tochteuilokaxitl
4416,4416,J,jarrito,xaxalojton
4417,4417,J,jaspe,tekpakuikuili
4418,4418,J,jaspeado,kuikuiltik
4419,4419,J,jaula,cacax  
4420,4420,J,jaula de madera,kuaukali
4421,4421,J,jaula metalica,teposkali
4422,4422,J,jazmin,ueylakapixochitl
4423,4423,J,jefe,tenkutli
4424,4424,J,jeringa,teposchiupatli
4425,4425,J,jesus de nazareth,xesutsin
4426,4426,J,jicama,xikamatl
4427,4427,J,jicara,huajcal
4428,4428,J,jicara musical,taxi
4429,4429,J,jilguero,tsokuitl
4430,4430,J,jilote,xilotl
4431,4431,J,jilotepec,xilotepek
4432,4432,J,jinete,kototsyetiuki
4433,4433,J,jiote,xiotl
4434,4434,J,jiotoso,xiotini
4435,4435,J,jirafa,xirafatl
4436,4436,J,jitomate,xitomatl
4437,4437,J,jiutepec,xiutepek
4438,4438,J,jojutla,xoxoktlan
4439,4439,J,jonote,xonotl
4440,4440,J,jonuta,xonotan
4441,4441,J,jordania,xordania
4442,4442,J,jordano,xordanekatl
4443,4443,J,jornal,tlaxtlauili
4444,4444,J,jornalero,tlatkiualtiani
4445,4445,J,jorobado,tepotsotli
4446,4446,J,joven,chocotzin
4447,4447,J,jovencito,okichpiltsintli
4448,4448,J,jovenes,telpochtin
4449,4449,J,joya,koskatl
4450,4450,J,joyeria,teokuitlapitskali
4451,4451,J,juan,xuan
4452,4452,J,juan diego cuauhtlahtoac,kuautlajtoak
4453,4453,J,jubilado,tlaknelili
4454,4454,J,jubileo,yektli xiuiluitl
4455,4455,J,juchipila,xochipillan
4456,4456,J,juchitan,xochitan
4457,4457,J,juco delgado,xomali
4458,4458,J,judaismo,yudioyotl
4459,4459,J,juderia,yudionesentlalistli
4460,4460,J,judio,yudiotl
4461,4461,J,judo,xudolistli
4462,4462,J,juego de azar,tlamapatolistli
4463,4463,J,juego de naipes,amapatolistli
4464,4464,J,juego de pelota azteca,netemiuilistli
4465,4465,J,juego de video,videopatoli
4466,4466,J,jueves,nauiluitl
4467,4467,J,juez,topilej
4468,4468,J,jugador de naipes,amapatoani
4469,4469,J,jugador de pelota azteca,olamani
4470,4470,J,jugar,auiltia
4471,4471,J,jugar cartas,amapatoa
4472,4472,J,jugar juego de pelota azteca,olamia
4473,4473,J,jugo,ayoxauayotl
4474,4474,J,jugo citrico,ayoxokotl
4475,4475,J,jugoso,ayoyo
4476,4476,J,juguares,ooselo
4477,4477,J,juguete,ajauili
4478,4478,J,jugueton,auiltsonkuitlatl
4479,4479,J,juguetones,auiltsonkuitlamej
4480,4480,J,juicio,tetlasontekilistli
4481,4481,J,jujo,cacapactzin  
4482,4482,J,julio,xulio
4483,4483,J,jumil,xomili
4484,4484,J,junco,toli
4485,4485,J,junco delgado,xomalin
4486,4486,J,junco grueso,ostopili
4487,4487,J,junco grueso,ostopilin
4488,4488,J,junete de venados,masanejnenki
4489,4489,J,junio,xunio
4490,4490,J,junipero,tlaxkatl
4491,4491,J,junta,nechikali
4492,4492,J,junto ,alauakatl
4493,4493,J,juntos,sekkan
4494,4494,J,jupiter,teskatlipoktli
4495,4495,J,juramento,itechtlajtololistli
4496,4496,J,jurar,itechtlajtoa
4497,4497,J,juridiccion,tlatsontekilistli
4498,4498,J,juridico,tlatsontekilili
4499,4499,J,juventud,techpokatl
4500,4500,J,juzgado,tlatlalislatokan
4501,4501,K,keniata,kenia
4502,4502,K,kilo,kilo
4503,4503,K,kilogramo,kilogramo
4504,4504,K,kilometro,kilometro
4505,4505,K,kinguistan,kinuistania
4506,4506,K,kinguistani,kinuistanekatl
4507,4507,K,kiosco ,aitualkali
4508,4508,K,kiribati,kiribatia
4509,4509,L,la mancha,kaxtilan in manchakapan
4510,4510,L,la mayoria,achimochintin
4511,4511,L,la paz,paxia
4512,4512,L,la primera luz,sipaktli
4513,4513,L,la venta,olman
4514,4514,L,laberinto,akinsaso
4515,4515,L,labio,sipetl
4516,4516,L,labio leporino,coto
4517,4517,L,labios,itencajlo
4518,4518,L,labor,tlamachtli
4519,4519,L,labrado,tlalchiuali
4520,4520,L,labrador,miltlakatl
4521,4521,L,labrar,milia
4522,4522,L,lacio,sotlaktik
4523,4523,L,lacra,tlakakuitlatl
4524,4524,L,ladero,tepixtlan
4525,4525,L,ladilla,ixokuilin
4526,4526,L,ladio,tetlatolmatini
4527,4527,L,lado,tentli
4528,4528,L,lado derecho,yekkapan
4529,4529,L,lado izquierdo,opochkapan
4530,4530,L,lados de la casa,calnacas 
4531,4531,L,ladrar,huajhuajpa
4532,4532,L,ladrido,uaualolistli
4533,4533,L,ladrillera,xamixkoyan
4534,4534,L,ladrillo,xamixtli
4535,4535,L,ladron,ichtekki
4536,4536,L,ladrones,ichtekke
4537,4537,L,lagartija,kuexin
4538,4538,L,lagartija acuatica,akuetsapalin
4539,4539,L,lagarto,kuetspali
4540,4540,L,lago ,ateskatl
4541,4541,L,lago de guatemala,atitlan
4542,4542,L,lago marino,amaitl
4543,4543,L,lagos,altepetl
4544,4544,L,lagrimal,telkuichili
4545,4545,L,lagrimas,ixayotl
4546,4546,L,laguna,amiktlan
4547,4547,L,lamedor,tepapaloani
4548,4548,L,lamedura,tepapalolistli
4549,4549,L,lamer,papaloa
4550,4550,L,lamida,tepapaloani
4551,4551,L,lampiño,tlalueltik
4552,4552,L,lana,ichkatsomitl
4553,4553,L,lana de oveja ,tomitl
4554,4554,L,lanceta,tesouani
4555,4555,L,lanchero,akaluakakixtini
4556,4556,L,langosta de caña,akapachapulin
4557,4557,L,langosta de mar ,achakatl 
4558,4558,L,langostino ,akachatl
4559,4559,L,lanza,minakachali
4560,4560,L,lanza de acero,tepostopili
4561,4561,L,lanza de mano,makuauitl
4562,4562,L,"lanzar, flecha",mina
4563,4563,L,lapida,tepetlakali
4564,4564,L,lapiz,tekonali
4565,4565,L,lapiz de color,tlapaltekonali
4566,4566,L,lapiz labial,tentlapaltekonali
4567,4567,L,lapso de tiempo,nixtla
4568,4568,L,largo,ihueyaca
4569,4569,L,larva,nakaokuilin
4570,4570,L,lastre,akaltetlalinkatekoni
4571,4571,L,latido,tetekuikalistli
4572,4572,L,latido del corazon,teteyolokuikatl
4573,4573,L,latir,tetekuika
4574,4574,L,laud,mekaueuetl
4575,4575,L,laurel,akapatli
4576,4576,L,lava,tleatoyatl
4577,4577,L,lavabo,tlapakoni
4578,4578,L,lavadero,tlapakaloyan
4579,4579,L,lavadora,tlapakaloni
4580,4580,L,lavadora de ropa,tlapakani
4581,4581,L,lavanda,poxtik
4582,4582,L,lavar,paka
4583,4583,L,lavarse la boca,kamapaka
4584,4584,L,lavarse las manos,momatekia
4585,4585,L,lazado,tlatsouasilpili
4586,4586,L,lazar,tsoua
4587,4587,L,lazo,tsouatstli
4588,4588,L,le contesta,kinankilia
4589,4589,L,le dijo,okilij
4590,4590,L,le dijo,okimoluili
4591,4591,L,leche,chichihuala
4592,4592,L,lecho,onolistli
4593,4593,L,lechon,pitsokonetl
4594,4594,L,lechuga,axoxoukilitl
4595,4595,L,lechuza,auatekolotl
4596,4596,L,lector,amoxpouani
4597,4597,L,leer,poua
4598,4598,L,leer libros,amoxitoa
4599,4599,L,legado,tlakanauatili
4600,4600,L,legado de la ciudad,altepetlalili
4601,4601,L,legaña,ixkuitlatl
4602,4602,L,legible,uelpoualoni
4603,4603,L,legislatura,tlamanakistli
4604,4604,L,legitimo,ueltetlatki
4605,4605,L,legua,kuextekatlajtoli
4606,4606,L,lejano,auejka
4607,4607,L,lejos,huejca
4608,4608,L,lenantamiento,meuatiketskilistli
4609,4609,L,lengua,kuaranitlajtoli
4610,4610,L,lengua,turkiatlajtoli
4611,4611,L,lengua afgana ,afganitlajtoli
4612,4612,L,lengua alemana ,teutontlajtoli
4613,4613,L,lengua coreana,koriatlajtoli
4614,4614,L,lengua croata,koaxiatlajtoli
4615,4615,L,lengua hungara,ungariatlajtoli
4616,4616,L,lengua japonesa,xapotlajtoli
4617,4617,L,lengua judia,yudiotlajtoli
4618,4618,L,lengua mandarina,xinatlajtoli
4619,4619,L,lengua matlalzinca,matlaltsinkatlajtoli
4620,4620,L,lengua maya,mayatlajtoli
4621,4621,L,lengua mazahua,masauatlajtoli
4622,4622,L,lengua mexicana,mexikatlajtoli
4623,4623,L,lengua mixe,mixetlajtoli
4624,4624,L,lengua mixteca,mixtekatlajtoli
4625,4625,L,lengua mongola,mongoliatlajtoli
4626,4626,L,lengua nahuatl,nauatlajtoli
4627,4627,L,lengua pima,pimatlajtoli
4628,4628,L,lengua polaca,polontlajtoli
4629,4629,L,lengua popoluca,popolokatlajtoli
4630,4630,L,lengua quechua,kechoatlajtoli
4631,4631,L,lengua sudafricana ,afrikatlajtoli
4632,4632,L,lengua tailandesa,tailantlajtoli
4633,4633,L,lengua tanzana,tansaniatlajtoli
4634,4634,L,lengua tarasca,michoakatlajtoli
4635,4635,L,lengua tlahuilca,tlauilkatlajtoli
4636,4636,L,lengua ucraniana,uklaniatlajtoli
4637,4637,L,lengua vasca,vaxkatlajtoli
4638,4638,L,lengua vietnamita,vietnamiatlajtoli
4639,4639,L,lengua zapoteca,sapotlajtoli
4640,4640,L,lenguaje,maseualtlajtoli
4641,4641,L,lenguaje culto,tekpiltlajtoli
4642,4642,L,lenguaje propio,ueltetlajtoli
4643,4643,L,lentamente ,ayaxkanyotika
4644,4644,L,lenteja,eton
4645,4645,L,lento,kuechauak
4646,4646,L,leña,cuajcuahuil
4647,4647,L,leña  tropical,auakuauitl
4648,4648,L,leña de pino,okokuauitl
4649,4649,L,"leña, leño",tlekuauitl
4650,4650,L,leñar,cuajcuahui
4651,4651,L,leon,molotl
4652,4652,L,leon marino,amistli
4653,4653,L,leona africana,siuamolotl
4654,4654,L,leona americana,siuamistli
4655,4655,L,lepra,xiokokolistli
4656,4656,L,leproso,xiokokoxki
4657,4657,L,lesbiana,siuaokichtik
4658,4658,L,lesbianismo,siuaokichyotl
4659,4659,L,lesion,tekokolistli
4660,4660,L,letra ,tlajtolmachiotl
4661,4661,L,levadura,xokotextli
4662,4662,L,levantado,meuatiketski
4663,4663,L,levantamiento,pepenalistli
4664,4664,L,levantar,akokui
4665,4665,L,levantarse,kochitleua
4666,4666,L,levantarse las arenas de los rios,axalikeua:
4667,4667,L,ley,nauatili
4668,4668,L,leyenda de anahuac,anauakatlajtoke
4669,4669,L,lgar espinoso,huitzyoj
4670,4670,L,libelula,apipiyalotl
4671,4671,L,liberacion,tlanemaktilistli
4672,4672,L,liberado,tlakaxoxoutili
4673,4673,L,liberador,temakixti
4674,4674,L,libertad,tlakaxoukayotl
4675,4675,L,librar,momakixtilia
4676,4676,L,libre,tlanemani
4677,4677,L,libre albedrio,neuanuilistli
4678,4678,L,librería,amoxatli
4679,4679,L,librero,amoxkali
4680,4680,L,libreta,amamachiotl
4681,4681,L,librillo,patstli
4682,4682,L,libro  pequeño,amoxtli
4683,4683,L,libro de visitas,nokniamoxtli
4684,4684,L,libro pequeño ,amoxtontli
4685,4685,L,licendiado,tenauatilili
4686,4686,L,liceo,kalmekak
4687,4687,L,licor de agave,meoktli
4688,4688,L,licor de zotol,sotoli
4689,4689,L,licuadora,patskaxitl
4690,4690,L,liebre,sitli
4691,4691,L,liendre,aseli
4692,4692,L,liendroso,aseloni
4693,4693,L,lienzo,kuetilmatli
4694,4694,L,lienzo humedo,kuechauak
4695,4695,L,ligado,neseseutli
4696,4696,L,ligadura,neseseuilistli
4697,4697,L,ligar,neseseui
