id,idWord,idTranslation,idCategory,id,name,langId,transcription,id,name,langId,transcription
31672,31053,85382,1,31053,reluctantly,1,,85382,kontraŭvole,0,
69312,60513,85382,1,60513,unwillingly,1,,85382,kontraŭvole,0,
78188,67367,106919,1,67367,recrimination,1, [ r ɪ k r ɪ m ɪ ' n e ɪ ʃ ə n ],106919,kontraǔatako,0,
4436,5037,14061,1,5037,versus,1, [ ' v з : s ə s ],14061,kontre,0,
6231,7128,15692,1,7128,contributing,1,,15692,kontribuante,0,
7823,9028,17124,1,9028,contributor,1, [ k ə n ' t r ɪ b j ʊ t ə ],17124,kontribuanto,0,
5888,6734,15384,1,6734,contributors,1,,15384,kontribuantoj,0,
16281,18594,19316,1,18594,contributors,1,,19316,kontribuantoj,0,
34553,33223,89305,1,33223,contributes,1,,89305,kontribuas,0,
3032,3410,12788,1,3410,contribute,1, [ k ə n ' t r ɪ b j u : t ],12788,kontribui,0,
15954,18249,12788,1,18249,contribute,1, [ k ə n ' t r ɪ b j u : t ],12788,kontribui,0,
4360,4952,13993,1,4952,contributed,1,,13993,kontribuis,0,
3220,3626,12964,1,3626,contribution,1, [ k ɒ n t r ɪ ' b j u : ʃ ə n ],12964,kontribuo,0,
3069,3449,12825,1,3449,contributions,1,,12825,kontribuoj,0,
2874,3234,12645,1,3234,checking,1, [ ' t ʃ e k ɪ ŋ ],12645,kontrolanta,0,
7172,8247,16549,1,8247,moderators,1,,16549,kontrolantoj,0,
246,272,10229,1,272,check,1, [ t ʃ e k ],10229,kontroli,0,
4127,4675,10229,1,4675,verify,1, [ ' v e r ɪ f a ɪ ],10229,kontroli,0,
6096,6967,10229,1,6967,controlling,1,,10229,kontroli,0,
7436,8570,10229,1,8570,cheque,1, [ t ʃ e k ],10229,kontroli,0,
87394,74629,110463,1,74629,checkers,1,,110463,kontroliloj,0,
3894,4402,13582,1,4402,checked,1, [ t ʃ e k t ],13582,kontrolis,0,
4710,5358,14312,1,5358,supervisor,1, [ ' s j u : p ə v a ɪ z ə ],14312,kontrolisto,0,
71080,61867,14312,1,61867,comptroller,1,,14312,kontrolisto,0,
8384,9686,17633,1,9686,supervisors,1,,17633,kontrolistoj,0,
84887,72687,109493,1,72687,foremen,1,,109493,kontrolistojn,0,
5335,6090,14892,1,6090,verified,1,,14892,kontrolita,0,
2914,3276,12679,1,3276,controlled,1, [ k ə n ' t r ə ʊ l d ],12679,kontrolitaj,0,
304,333,10285,1,333,control,1, [ k ɒ n ' t r ə ʊ l ],10285,kontrolo,0,
2371,2665,12193,1,2665,controls,1,,12193,kontroloj,0,
51260,46301,96248,1,46301,delineate,1, [ d ɪ ' l ɪ n ɪ e ɪ t ],96248,konturi,0,
7053,8110,16445,1,8110,outlined,1,,16445,konturita,0,
85111,72868,16445,1,72868,delineated,1,,16445,konturita,0,
4779,5440,14376,1,5440,outline,1, [ ' a ʊ t l a ɪ n ],14376,konturo,0,
16139,18443,14376,1,18443,contour,1, [ ' k ɒ n t ʊ ə ],14376,konturo,0,
35743,34079,89803,1,34079,contours,1,,89803,konturoj,0,
38846,36442,89803,1,36442,outlines,1,,89803,konturoj,0,
45802,42029,94015,1,42029,bruised,1,,94015,kontuzita,0,
61431,54359,100362,1,54359,conical,1, [ ' k ɒ n ɪ k ə l ],100362,konusa,0,
82378,70706,100362,1,70706,conic,1, [ ' k ɒ n ɪ k ],100362,konusa,0,
72688,63104,104788,1,63104,cone,1, [ k ə ʊ n ],104788,konuso,0,
82154,70528,108451,1,70528,cones,1, [ k ə ʊ n z ],108451,konusoj,0,
98854,116560,117926,1,116560,convalesce,1, [ k ɒ n v ə ' l e s ],117926,konvaleski,0,
84584,72425,109387,1,72425,convalescence,1, [ k ɒ n v ə ' l e s ə n s ],109387,konvalesko,0,
80004,68819,107605,1,68819,convex,1,,107605,konveksaj,0,
20039,21989,82951,1,21989,protuberance,1, [ p r ə ' t j u : b ə r ə n s ],82951,konveksajxo,0,
4524,5143,14142,1,5143,convenient,1, [ k ə n ' v i : n ɪ ə n t ],14142,konvena,0,
38983,36540,91179,1,36540,suiting,1, [ ' s j u : t ɪ ŋ ],91179,konvenanta,0,
69738,60874,103633,1,60874,befits,1,,103633,konvenas,0,
97927,115743,117552,1,115743,conventional (weapons),1,,117552,konvencia (armiloj),0,
52325,47163,96689,1,47163,conventionally,1,,96689,konvencie,0,
2515,2829,12321,1,2829,convention,1, [ k ə n ' v e n ʃ ə n ],12321,konvencio,0,
7225,8311,16593,1,8311,conventions,1,,16593,konvenciojn,0,
54853,49188,97731,1,49188,suitably,1, [ ' s j u : t ə b l ɪ ],97731,konvene,0,
24344,25323,84878,1,25323,conventionality,1, [ k ə n v e n ʃ ə ' n eə l ɪ t ɪ ],84878,konveneco,0,
36895,34898,84878,1,34898,seemly,1, [ ' s i : m l ɪ ],84878,konveneco,0,
93733,79704,84878,1,79704,proprieties,1,,84878,konveneco,0,
98504,116271,84878,1,116271,seemliness,1,,84878,konveneco,0,
24066,25104,84754,1,25104,conversational,1, [ k ɒ n v ə ' s e ɪ ʃ ə n ə l ],84754,konversacia,0,
43943,40512,93253,1,40512,conversing,1,,93253,konversaciadis,0,
41402,38451,92208,1,38451,converse,1, [ ' k ɒ n v з : s ],92208,konversacii,0,
4343,4932,13980,1,4932,conversation,1, [ k ɒ n v ə ' s e ɪ ʃ ə n ],13980,konversacio,0,
46655,42693,13980,1,42693,colloquy,1, [ ' k ɒ l ə k w ɪ ],13980,konversacio,0,
7858,9067,17154,1,9067,conversations,1,,17154,konversaciojn,0,
3693,4174,13395,1,4174,convert,1, [ ' k ɒ n v з : t ],13395,konverti,0,
3000,3372,12760,1,3372,converter,1, [ k ə n ' v з : t ə ],12760,konvertilo,0,
83795,71796,109077,1,71796,converts,1,,109077,konvertitoj,0,
3418,3857,13141,1,3857,converted,1, [ k ə n ' v з : t ɪ d ],13141,konvertiĝis,0,
2609,2934,12407,1,2934,conversion,1, [ k ə n ' v з : ʃ ə n ],12407,konvertiĝo,0,
94169,80047,113047,1,80047,conversions,1,,113047,konvertiĝoj,0,
6673,7650,16103,1,7650,transform,1, [ ' t r eə n s f ɔ : m ],16103,konverto,0,
54803,49147,16103,1,49147,converting,1,,16103,konverto,0,
89394,76256,111231,1,76256,transforms,1,,111231,konvertoj,0,
90362,77002,111599,1,77002,converging,1, [ k ə n ' v з : d ʒ ɪ ŋ ],111599,konverĝanta,0,
83923,71890,109126,1,71890,converge,1, [ k ə n ' v з : d ʒ ],109126,konverĝi,0,
91037,77572,111860,1,77572,converged,1,,111860,konverĝis,0,
8039,9285,17323,1,9285,convergence,1, [ k ə n ' v з : d ʒ ə n s ],17323,konverĝo,0,
38411,36088,90922,1,36088,cogent,1, [ ' k ə ʊ d ʒ ə n t ],90922,konvinka,0,
49593,44954,95555,1,44954,convincing,1, [ k ə n ' v ɪ n s ɪ ŋ ],95555,konvinkajn,0,
43913,40495,93240,1,40495,convinces,1,,93240,konvinkas,0,
75019,64915,105683,1,64915,convincingly,1,,105683,konvinke,0,
49885,45202,95672,1,45202,convince,1, [ k ə n ' v ɪ n s ],95672,konvinki,0,
7744,8933,17054,1,8933,convinced,1, [ k ə n ' v ɪ n s t ],17054,konvinkitaj,0,
55519,49687,97987,1,49687,convictions,1,,97987,konvinkoj,0,
7904,9120,17197,1,9120,conviction,1, [ k ə n ' v ɪ k ʃ ə n ],17197,konvinkon,0,
94311,80153,113102,1,80153,reprove,1, [ r ɪ ' p r u : v ],113102,konvinku,0,
86476,73919,110119,1,73919,convoy,1, [ ' k ɒ n v ɔ ɪ ],110119,konvojo,0,
27732,27960,86374,1,27960,convoys,1,,86374,konvojoj,0,
75621,65366,105911,1,65366,convulsive,1, [ k ə n ' v ʌ l s ɪ v ],105911,konvulsia,0,
32087,31402,88240,1,31402,convulsively,1,,88240,konvulsie,0,
72723,63137,104803,1,63137,convulsed,1,,104803,konvulsiigis,0,
75675,65405,105934,1,65405,convulsion,1, [ k ə n ' v ʌ l ʃ ə n ],105934,konvulsio,0,
59829,53058,99715,1,53058,convulsions,1,,99715,konvulsioj,0,
3659,4135,13366,1,4135,console,1, [ ' k ɒ n s ə ʊ l ],13366,konzolo,0,
7183,8259,16559,1,8259,consoles,1,,16559,konzoloj,0,
76296,65925,106182,1,65925,concerto,1, [ k ə n ' t ʃ з : t ə ʊ ],106182,konĉerto,0,
4892,5576,14481,1,5576,cooperative,1,,14481,kooperativo,0,
6116,6989,15588,1,6989,coordinate,1, [ k ə ʊ ' ɔ : d ɪ n e ɪ t ],15588,koordinatoj,0,
7229,8318,15588,1,8318,coordinates,1,,15588,koordinatoj,0,
65581,57580,102009,1,57580,copenhagen,1,,102009,kopenhago,0,
57033,50873,98606,1,50873,copernican,1,,98606,kopernika,0,
57445,51189,98769,1,51189,copernicus,1,,98769,koperniko,0,
92316,78562,112339,1,78562,kopf,1,,112339,kopf,0,
6357,7278,15812,1,7278,copying,1, [ ' k ɒ p ɪ ɪ ŋ ],15812,kopiado,0,
26516,27013,85841,1,27013,effigies,1,,85841,kopifiguroj,0,
2015,2252,11873,1,2252,moved,1,,11873,kopiis,0,
49366,44764,95461,1,44764,copyist,1, [ ' k ɒ p ɪ ɪ s t ],95461,kopiisto,0,
49959,45260,95704,1,45260,copyists,1,,95704,kopiistoj,0,
5014,5724,14595,1,5724,transferred,1,,14595,kopiitaj,0,
6460,7400,14595,1,7400,copied,1,,14595,kopiitaj,0,
930,1016,10870,1,1016,copy,1, [ ' k ɒ p ɪ ],10870,kopio,0,
15724,18003,10870,1,18003,copy,1, [ ' k ɒ p ɪ ],10870,kopio,0,
2626,2952,12423,1,2952,copies,1,,12423,kopioj,0,
6507,7454,15953,1,7454,copyrighted,1,,15953,kopirajtigita,0,
6008,6864,15489,1,6864,copyrights,1,,15489,kopirajtoj,0,
96296,81675,113845,1,81675,kopje,1,,113845,kopje,0,
97776,115578,117485,1,115578,copulate,1, [ ' k ɒ p j ʊ l e ɪ t ],117485,kopulacias,0,
20974,22744,83370,1,22744,copulation,1, [ k ɒ p j ʊ ' l e ɪ ʃ ə n ],83370,kopulacio,0,
40375,37661,91787,1,37661,korah,1,,91787,korahx,0,
76505,66058,106262,1,66058,raven's,1,,106262,korako estas,0,
24172,25187,84796,1,25187,raven,1, [ ' r e ɪ v ə n ],84796,korakon,0,
5950,6801,15441,1,6801,coral,1, [ ' k ɒ r ə l ],15441,koral,0,
58485,51995,99176,1,51995,corals,1,,99176,koraloj,0,
74651,64624,105545,1,64624,sweethearts,1,,105545,koramikoj,0,
25342,26087,85324,1,26087,cordial,1, [ ' k ɔ : d ɪ ə l ],85324,koran,0,
41107,38223,92093,1,38223,korân,1,,92093,korano,0,
16148,18453,19259,1,18453,heart attack,1, [ ' h ɑ : t ə t eə k ],19259,koratako,0,
92336,78580,112346,1,78580,korb,1,,112346,korb,0,
89724,76496,111359,1,76496,throb,1, [ θ r ɒ b ],111359,korbato,0,
1643,1823,11537,1,1823,basket,1, [ ' b ɑ : s k ɪ t ],11537,korbo,0,
4490,5098,14113,1,5098,baskets,1,,14113,korboj,0,
1418,1567,11329,1,1567,string,1, [ s t r ɪ ŋ ],11329,kordo,0,
4689,5333,14294,1,5333,strings,1,,14294,kordoj,0,
51215,46270,96231,1,46270,cordova,1,,96231,kordovo,0,
2314,2596,12141,1,2596,korea,1,,12141,koreio,0,
15880,18173,12141,1,18173,korea,1,,12141,koreio,0,
24586,25512,84987,1,25512,corea,1,,84987,koreio,0,
33510,32449,88848,1,32449,snuffing,1,,88848,korektante,0,
66692,58475,88848,1,58475,correcting,1,,88848,korektante,0,
69490,60669,103531,1,60669,corrects,1,,103531,korektas,0,
4398,4996,14026,1,4996,correctly,1, [ k ə ' r e k t l ɪ ],14026,korekte,0,
7621,8789,16946,1,8789,corrected,1,,16946,korektitaj,0,
4467,5072,14091,1,5072,correction,1, [ k ə ' r e k ʃ ə n ],14091,korekto,0,
67317,58949,14091,1,58949,corrective,1, [ k ə ' r e k t ɪ v ],14091,korekto,0,
3802,4296,13494,1,4296,corrections,1,,13494,korektoj,0,
6659,7633,13494,1,7633,fixes,1,,13494,korektoj,0,
77714,67003,13494,1,67003,fixés,1,,13494,korektoj,0,
94407,80235,113139,1,80235,redressing,1,,113139,korektu,0,
6419,7358,15870,1,7358,correlation,1, [ k ɒ r ɪ ' l e ɪ ʃ ə n ],15870,korelacia,0,
21635,23241,83674,1,23241,correlated,1,,83674,korelaciita,0,
77810,67069,106772,1,67069,correlative,1, [ k ə ' r e l ə t ɪ v ],106772,korelativaj,0,
85472,73145,109731,1,73145,koreans,1,,109731,koreoj,0,
5450,6226,14990,1,6226,correspondence,1, [ k ɒ r ɪ ' s p ɒ n d ə n s ],14990,korespondado,0,
53021,47754,96980,1,47754,correspondent,1, [ k ɒ r ɪ ' s p ɒ n d ə n t ],96980,korespondanto,0,
21096,22834,83428,1,22834,correspondents,1,,83428,korespondantojn,0,
55939,50010,98147,1,50010,heartlessness,1,,98147,korfrideco,0,
32563,31739,88445,1,31739,passageway,1, [ ' p eə s ɪ d ʒ w e ɪ ],88445,koridoro,0,
35551,33952,88445,1,33952,corridor,1, [ ' k ɒ r ɪ d ɔ : ],88445,koridoro,0,
76118,65783,88445,1,65783,hallway,1, [ ' h ɔ : l w e ɪ ],88445,koridoro,0,
79462,68386,107400,1,68386,aisles,1,,107400,koridoroj,0,
91589,77999,112065,1,77999,corridors,1,,112065,koridorojn,0,
2329,2617,12154,1,2617,estimates,1,,12154,korinklinoj,0,
48274,43924,95012,1,43924,corinthian,1, [ k ə ' r ɪ n θ ɪ ə n ],95012,korintaj,0,
60427,53548,99957,1,53548,corinthians,1,,99957,korintanoj,0,
93028,79128,112618,1,79128,corinth,1,,112618,korinto,0,
62812,55420,100910,1,55420,coriolanus,1,,100910,koriolano,0,
83311,71436,108888,1,71436,corks,1,,108888,korkoj,0,
8194,9466,17462,1,9466,cork,1, [ k ɔ : k ],17462,korkon,0,
43803,40406,93196,1,40406,corkscrew,1, [ ' k ɔ : k s k r u : ],93196,korktirilo,0,
56367,50366,98322,1,50366,cormorant,1, [ ' k ɔ : m ə r ə n t ],98322,kormorano,0,
68241,59653,103045,1,59653,cormorants,1,,103045,kormoranoj,0,
92366,78598,112360,1,78598,korn,1,,112360,korn,0,
97061,114797,117193,1,114797,antler,1,,117193,kornaro,0,
40956,38103,92028,1,38103,horned,1, [ h ɔ : n d ],92028,korneca,0,
4651,5289,14260,1,5289,horny,1, [ ' h ɔ : n ɪ ],14260,kornecan,0,
57234,51023,98688,1,51023,cornea,1, [ ' k ɔ : n ɪ ə ],98688,korneo,0,
35561,33957,89733,1,33957,cornice,1, [ ' k ɔ : n ɪ s ],89733,kornico,0,
40299,37600,91754,1,37600,ledges,1,,91754,kornicoj,0,
81558,70032,91754,1,70032,overhangs,1,,91754,kornicoj,0,
82312,70647,91754,1,70647,cornices,1,,91754,kornicoj,0,
6361,7283,15816,1,7283,horn,1, [ h ɔ : n ],15816,korno,0,
57242,51031,15816,1,51031,cornet,1, [ ' k ɔ : n ɪ t ],15816,korno,0,
61381,54320,100343,1,54320,horn's,1,,100343,korno de,0,
90163,76864,111525,1,76864,gored,1,,111525,kornobatema,0,
54631,49009,97636,1,49009,horns,1,,97636,kornoj,0,
60122,53312,97636,1,53312,antlers,1, [ ' eə n t l ə z ],97636,kornoj,0,
40183,37516,91702,1,37516,cuckold,1, [ ' k ʌ k ə l d ],91702,kornulo,0,
56560,50515,98405,1,50515,heart's,1,,98405,koro,0,
98902,116594,117946,1,116594,heart-beat,1,,117946,koro-takto,0,
56447,50429,98356,1,50429,heart.',1,,98356,koro. ',0,
77832,67091,106780,1,67091,corrosive,1, [ k ə ' r ə ʊ s ɪ v ],106780,koroda,0,
91940,78287,112201,1,78287,corroding,1, [ k ə ' r ə ʊ d ɪ ŋ ],112201,korodajn,0,
61597,54482,100434,1,54482,corroded,1,,100434,korodita,0,
4403,5001,14031,1,5001,hearts,1,,14031,koroj,0,
54012,48498,14031,1,48498,corazones,1,,14031,koroj,0,
63030,55610,100999,1,55610,hearts',1,,100999,koroj ',0,
71461,62142,104301,1,62142,corollary,1, [ k ə ' r ɒ l ə r ɪ ],104301,korolario,0,
46633,42679,94350,1,42679,corolla,1,,94350,korolo,0,
86951,74285,110297,1,74285,corazón,1,,110297,koron,0,
45845,42061,94031,1,42061,coronal,1, [ ' k ɒ r ə n ə l ],94031,koronalaj,0,
45947,42144,94072,1,42144,coronet,1, [ ' k ɒ r ə n ɪ t ],94072,koroneton,0,
53756,48324,97274,1,48324,corporal,1, [ ' k ɔ : p ə r ə l ],97274,korpaj,0,
69823,60938,97274,1,60938,bodily,1, [ ' b ɒ d ɪ l ɪ ],97274,korpaj,0,
21737,23319,83722,1,23319,corporal's,1,,83722,korpaj la,0,
70111,61148,103774,1,61148,incorporating,1,,103774,korpigante,0,
77856,67106,103774,1,67106,embodying,1,,103774,korpigante,0,
6796,7801,16215,1,7801,incorporate,1, [ ɪ n ' k ɔ : p ə r ɪ t ],16215,korpigi,0,
16402,18721,16215,1,18721,to incorporate,1,,16215,korpigi,0,
16035,18333,19210,1,18333,built-in,1, [ b ɪ l t ' ɪ n ],19210,korpigita,0,
3751,4239,13451,1,4239,incorporated,1, [ ɪ n ' k ɔ : p ə r e ɪ t ɪ d ],13451,korpigitaj,0,
522,570,10495,1,570,body,1, [ ' b ɒ d ɪ ],10495,korpo,0,
4712,5360,10495,1,5360,corps,1, [ k ɔ : ],10495,korpo,0,
28768,28754,10495,1,28754,cuerpo,1,,10495,korpo,0,
77794,67059,10495,1,67059,body's,1,,10495,korpo,0,
96389,113946,116928,1,113946,body armour,1, [ ' b ɒ d ɪ ɑ : m ə ],116928,korpo armaĵo,0,
34587,33253,89321,1,33253,bodyguard,1, [ ' b ɒ d ɪ g ɑ : d ],89321,korpogardisto,0,
3144,3541,12891,1,3541,guard,1, [ g ɑ : d ],12891,korpogardistoj,0,
3294,3715,13030,1,3715,bodies,1,,13030,korpoj,0,
37812,35618,13030,1,35618,cuerpos,1,,13030,korpoj,0,
62313,55035,100714,1,55035,pinioned,1, [ ' p ɪ n ɪ ə n d ],100714,korpomembroj,0,
996,1088,10932,1,1088,corporation,1, [ k ɔ : p ə ' r e ɪ ʃ ə n ],10932,korporacio,0,
5049,5764,14626,1,5764,corporations,1,,14626,korporacioj,0,
18389,20676,82218,1,20676,stout,1, [ s t a ʊ t ],82218,korpulenta,0,
46533,42582,82218,1,42582,corpulent,1, [ ' k ɔ : p j ʊ l ə n t ],82218,korpulenta,0,
18367,20651,82207,1,20651,corpuscles,1,,82207,korpuskloj,0,
8552,9888,17788,1,9888,corpus,1, [ ' k ɔ : p ə s ],17788,korpuso,0,
57335,51103,98726,1,51103,corpora,1,,98726,korpusoj,0,
69688,60832,103611,1,60832,bodice,1, [ ' b ɒ d ɪ s ],103611,korsaĵo,0,
42356,39247,92603,1,39247,corset,1, [ ' k ɔ : s ɪ t ],92603,korseto,0,
81478,69975,108193,1,69975,corsets,1,,108193,korsetoj,0,
17524,19790,81828,1,19790,korte,1,,81828,korte,0,
75490,65265,105861,1,65265,courtier,1, [ ' k ɔ : t ɪ ə ],105861,kortegano,0,
33035,32097,88649,1,32097,courtier's,1,,88649,kortegano de,0,
21982,23504,83832,1,23504,courtiers,1,,83832,korteganoj,0,
49799,45131,83832,1,45131,eunuchs,1,,83832,korteganoj,0,
73614,63832,105142,1,63832,inclosed,1,,105142,kortetoj,0,
556,608,10526,1,608,court,1, [ k ɔ : t ],10526,korto,0,
6582,7538,10526,1,7538,patio,1, [ ' p eə t ɪ ə ʊ ],10526,korto,0,
42785,39600,10526,1,39600,corral,1,,10526,korto,0,
49310,44730,10526,1,44730,farmyard,1, [ ' f ɑ : m j ɑ : d ],10526,korto,0,
66439,58273,10526,1,58273,courtyard,1, [ ' k ɔ : t j ɑ : d ],10526,korto,0,
97155,114922,117234,1,114922,yard’s length,1,,117234,korto de longo,0,
98130,115947,117628,1,115947,yard-arm,1,,117628,korto-brako,0,
8539,9874,17776,1,9874,poultry,1, [ ' p ə ʊ l t r ɪ ],17776,kortobirdoj,0,
16621,18952,19473,1,18952,poultry,1, [ ' p ə ʊ l t r ɪ ],19473,kortobirdoj,0,
71775,62390,104428,1,62390,corrals,1,,104428,kortoj,0,
84277,72159,104428,1,72159,courtyards,1,,104428,kortoj,0,
3411,3849,13135,1,3849,courts,1,,13135,kortojn,0,
53656,48250,97230,1,48250,touching,1, [ ' t ʌ t ʃ ɪ ŋ ],97230,kortuŝa,0,
78798,67857,97230,1,67857,poignant,1, [ ' p ɔ ɪ n j ə n t ],97230,kortuŝa,0,
83392,71494,108922,1,71494,piteously,1,,108922,kortuŝe,0,
66189,58076,102256,1,58076,poignantly,1,,102256,kortuŝe sinceran,0,
73533,63766,105110,1,63766,corrupting,1,,105110,koruptaj,0,
19946,21913,82911,1,21913,vitiate,1, [ ' v ɪ ʃ ɪ e ɪ t ],82911,koruptas,0,
43560,40224,82911,1,40224,corrupts,1,,82911,koruptas,0,
37534,35393,90558,1,35393,corruptible,1, [ k ə ' r ʌ p t ə b ə l ],90558,koruptebla,0,
68111,59542,102996,1,59542,venal,1, [ ' v i : n l ],102996,korupteblaj,0,
6044,6904,15523,1,6904,corruption,1, [ k ə ' r ʌ p ʃ ə n ],15523,korupteco,0,
16299,18614,19325,1,18614,corruption,1, [ k ə ' r ʌ p ʃ ə n ],19325,korupteco,0,
22404,23830,84026,1,23830,corruptions,1,,84026,koruptecoj,0,
76244,65882,106162,1,65882,corrupt,1, [ k ə ' r ʌ p t ],106162,korupti,0,
41052,38189,92069,1,38189,corrupted,1,,92069,koruptis,0,
6980,8026,16379,1,8026,chorus,1, [ ' k ɔ : r ə s ],16379,koruso,0,
8529,9862,16379,1,9862,choir,1, [ ' k w a ɪ ə ],16379,koruso,0,
87563,74767,16379,1,74767,chancel,1, [ ' t ʃ ɑ : n s ə l ],16379,koruso,0,
58817,52259,99306,1,52259,choirs,1,,99306,korusoj,0,
21307,22987,83522,1,22987,crow,1, [ k r ə ʊ ],83522,korvo,0,
75864,65554,83522,1,65554,crow's,1,,83522,korvo,0,
30455,30070,87549,1,30070,crows,1,,87549,korvoj,0,
64951,57068,87549,1,57068,ravens,1,,87549,korvoj,0,
29527,29389,87150,1,29389,heartrending,1, [ ' h ɑ : t r e n d ɪ ŋ ],87150,korŝira,0,
43861,40454,93222,1,40454,harrowing,1, [ ' h eə r ə ʊ ɪ ŋ ],93222,korŝirajn,0,
17427,19731,81787,1,19731,koska,1,,81787,koska,0,
17419,19727,81783,1,19727,koski,1,,81783,koski,0,
45160,41515,93744,1,41515,cosmic,1, [ ' k ɒ z m ɪ k ],93744,kosmaj,0,
5164,5893,14735,1,5893,cosmetic,1, [ k ɒ z ' m e t ɪ k ],14735,kosmetikaĵo,0,
5908,6756,15402,1,6756,cosmetics,1,,15402,kosmetikaĵoj,0,
45086,41456,93714,1,41456,cosmos,1, [ ' k ɒ z m ɒ s ],93714,kosmo,0,
60662,53741,100054,1,53741,cosmogony,1,,100054,kosmogonio,0,
77759,67036,106753,1,67036,cosmopolitan,1,,106753,kosmopolitan,0,
41082,38210,92084,1,38210,kosovo,1,,92084,kosovo,0,
90143,76846,111517,1,76846,kossuth,1,,111517,kossuth,0,
66091,57985,102215,1,57985,kost,1,,102215,kost,0,
49352,44755,95454,1,44755,costing,1,,95454,kostanta,0,
445,489,10421,1,489,cost,1, [ k ɒ s t ],10421,kosto,0,
724,791,10679,1,791,costs,1,,10679,kostoj,0,
3290,3709,13027,1,3709,suit,1, [ s j u : t ],13027,kostumo,0,
5125,5849,13027,1,5849,costume,1, [ ' k ɒ s t j ʊ m ],13027,kostumo,0,
21927,23463,13027,1,23463,outfit,1, [ ' a ʊ t f ɪ t ],13027,kostumo,0,
95484,81076,13027,1,81076,traje,1,,13027,kostumo,0,
6241,7138,15701,1,7138,costumes,1,,15701,kostumoj,0,
6390,7318,15701,1,7318,suits,1,,15701,kostumoj,0,
58779,52227,15701,1,52227,outfits,1,,15701,kostumoj,0,
73033,63369,104924,1,63369,muddy,1, [ ' m ʌ d ɪ ],104924,kota,0,
88720,75709,110962,1,75709,cotyledons,1,,110962,kotiledonoj,0,
1473,1630,11379,1,1630,fee,1, [ f i : ],11379,kotizo,0,
1363,1502,11281,1,1502,fees,1,,11281,kotizoj,0,
15773,18055,11281,1,18055,quotas,1,,11281,kotizoj,0,
58988,52391,11281,1,52391,instalments,1,,11281,kotizoj,0,
91856,78218,11281,1,78218,installments,1,,11281,kotizoj,0,
48180,43854,94971,1,43854,cutlets,1,,94971,kotletoj,0,
17975,20241,82029,1,20241,chops,1, [ t ʃ ɒ p s ],82029,kotletojn,0,
65744,57699,102078,1,57699,cutlet,1, [ ' k ʌ t l ɪ t ],102078,kotleton,0,
81390,69901,108156,1,69901,mire,1, [ ' m a ɪ ə ],108156,koto,0,
2912,3274,12677,1,3274,cotton,1, [ ' k ɒ t n ],12677,kotono,0,
15943,18238,19162,1,18238,cotton,1, [ ' k ɒ t n ],19162,kotono,0,
91385,77853,111990,1,77853,cotton's,1,,111990,kotono estas,0,
93932,79863,112954,1,79863,cottons,1,,112954,kotonoj,0,
19715,21723,82811,1,21723,quail,1, [ k w e ɪ l ],82811,koturno,0,
74909,64830,105638,1,64830,quails,1,,105638,koturnoj,0,
32142,31449,88265,1,31449,kotzebue,1,,88265,kotzebue,0,
52810,47580,96892,1,47580,fender,1, [ ' f e n d ə ],96892,kotŝirmilo,0,
66105,58006,102220,1,58006,kova,1,,102220,kova,0,
23111,24371,84340,1,24371,incubation,1, [ ɪ ŋ k j ʊ ' b e ɪ ʃ ə n ],84340,kovado,0,
96473,114050,116961,1,114050,covalent,1,,116961,kovalentaj,0,
53127,47833,97018,1,47833,cowards,1,,97018,kovardaj,0,
62259,54992,100692,1,54992,sitteth,1,,100692,kovas,0,
98546,116302,100692,1,116302,incubate,1, [ ' ɪ ŋ k j ʊ b e ɪ t ],100692,kovas,0,
83775,71783,109069,1,71783,brooded,1,,109069,kovata,0,
58479,51990,99174,1,51990,enveloping,1,,99174,kovertanta,0,
6923,7956,16328,1,7956,envelope,1, [ ' e n v ə l ə ʊ p ],16328,koverto,0,
7154,8226,16328,1,8226,hull,1, [ h ʌ l ],16328,koverto,0,
93872,79804,112931,1,79804,envelopes,1,,112931,kovertoj,0,
72943,63306,104886,1,63306,fondly,1, [ ' f ɒ n d l ɪ ],104886,kovradis,0,
1693,1882,11584,1,1882,coverage,1, [ ' k ʌ v ə r ɪ d ʒ ],11584,kovrado,0,
3937,4454,13619,1,4454,covering,1, [ ' k ʌ v ə r ɪ ŋ ],13619,kovrante,0,
26396,26919,85784,1,26919,covereth,1,,85784,kovras,0,
7914,9137,17206,1,9137,lined,1, [ l a ɪ n d ],17206,kovrata,0,
68455,59824,103128,1,59824,coverings,1,,103128,kovraĵoj,0,
82696,70943,103128,1,70943,coverlets,1,,103128,kovraĵoj,0,
776,846,10725,1,846,cover,1, [ ' k ʌ v ə ],10725,kovrilo,0,
7936,9163,10725,1,9163,lid,1, [ l ɪ d ],10725,kovrilo,0,
92034,78354,10725,1,78354,vesture,1, [ ' v e s t ʃ ə ],10725,kovrilo,0,
47558,43343,94722,1,43343,coverts,1,,94722,kovriloj,0,
48992,44487,94722,1,44487,quilts,1,,94722,kovriloj,0,
75673,65404,105933,1,65404,pinned,1,,105933,kovris,0,
45246,41581,93782,1,41581,overgrown,1, [ ə ʊ v ə ' g r ə ʊ n ],93782,kovrita,0,
1922,2146,11788,1,2146,covered,1, [ ' k ʌ v ə d ],11788,kovritaj,0,
7659,8833,11788,1,8833,coated,1, [ ' k ə ʊ t ɪ d ],11788,kovritaj,0,
